timestamp,jackpot_meter,color,10m,1h,3h,6h
2025-07-25 04:37:10,61.2,red,-1.8,-28.38,-8.38,20.5
2025-07-25 04:45:21,61.46,red,58.94,-29.36,13.23,7.03
2025-07-25 04:51:02,61.34,red,-18.97,5.41,57.93,18.6
